Nº chamada;Nº REDS;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual;Evento associado
2019-04899995-5;(BM) 2019-009805382-001;02/03/2019 08:24;RODOVIA MGC 146, Km 352 - PASSOS;-206.587.173;-465.358.137;S06008 - CORTE DE ARVORE CAIDA EM VIA PUBLICA (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;07/03/2019 07:03;Não
2019-04900685-9;(BM) 2019-009815005-001;02/03/2019 09:43;CLUBE NAUTICO CLUBE, Nº S/N - SAO JOSE DA BARRA;-206.676.182;-462.844.882;P03003 - PREVENCAO AQUATICA / OPERACAO VERANICO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01160;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;11/04/2019 09:12;Não
2019-04905133-0;(BM) 2019-009881516-001;02/03/2019 17:11;ESTRADA MUMBUCA, Nº S/N - PASSOS;-20.890.833;-46.593.611;S03001 - SALVAMENTO EM CISTERNA / POCO / FOSSA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);ASL00064 / UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;07/03/2019 07:02;Não
2019-04906167-7;(BM) 2019-009886876-001;02/03/2019 18:41;RUA CABO VERDE, Nº 55 - PENHA - PASSOS;-20.718.454;-466.179.188;P02004 - VISTORIA EM RISCO DE DESABAMENTO / DESMORONAMENTO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;11/04/2019 09:12;Não
2019-04906403-8;(BM) 2019-009887918-001;02/03/2019 19:01;RUA PITANGUI, Nº 364 - COHAB 2 - PASSOS;-207.109.507;-466.288.065;P02002 - VISTORIA EM RISCO DE QUEDA DE ARVORE (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;11/04/2019 09:12;Não
2019-04910917-9;(BM) 2019-009934324-001;03/03/2019 01:02;RODOVIA MG 050, Km 333 - PASSOS;-207.225.462;-464.007.186;V02203 - VITIMA DE CHOQUE DE AUTOMOVEL (CARRO / CAMINHONETE) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;07/03/2019 07:02;Não
2019-04913338-8;(BM) 2019-009967547-001;03/03/2019 08:21;RUA CORONEL JOAO DE BARROS, Nº 1287 - BELO HORIZONTE - PASSOS;-207.279.658;-466.068.069;S06004 - CAPTURA DE OUTROS ANIMAIS DOMESTICOS PERIGOSOS / AGRESSIVOS (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/03/2019 08:49;Não
2019-04913553-0;(BM) 2019-009970133-001;03/03/2019 08:47;RUA IATE, Nº 229 - MONSENHOR MESSIAS - PASSOS;-207.373.618;-466.003.888;V01999 - OUTROS TIPOS DE APH CLINICO (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/03/2019 09:20;Não
2019-04913815-5;(BM) 2019-010021359-001;03/03/2019 09:18;CLUBE NAUTICO CLUBE, Nº S/N - SAO JOSE DA BARRA;-206.676.182;-462.844.882;P03003 - PREVENCAO AQUATICA / OPERACAO VERANICO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01160;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/03/2019 17:02;Não
2019-04914952-1;(BM) 2019-009986662-001;03/03/2019 11:37;RUA OPERARIOS, Nº 755 - MUARAMA 2 - PASSOS;-207.342.945;-466.108.044;V01007 - VITIMA COM DISPNEIA (FALTA DE AR) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/03/2019 12:21;Não
2019-04915219-0;(BM) 2019-009990435-001;03/03/2019 12:20;TRAVESSA C COLOMBO, Nº 66 - PENHA - PASSOS;-207.166.626;-466.202.007;V01003 - VITIMA COM CRISE CONVULSIVA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;03/03/2019 13:13;Não
2019-04916522-3;(BM) 2019-010018383-001;03/03/2019 14:52;RODOVIA BR 265, Km 522 - CARMO DO RIO CLARO;-209.194.401;-4.619.244;W03000 - SOLICITANTE ENCONTRADO - PROVIDENCIA DISPENSADA (C) (Prioridade: 3 - Baixa);1CIA IND/2CIA/1PEL(PASSOS);UR0565 / ABT00816;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;11/03/2019 21:16;Não
2019-04917924-2;(BM) 2019-010025175-001;03/03/2019 16:58;RUA MERCURIO, Nº 147 - JARDIM SATELITE - PASSOS;-207.079.534;-466.208.665;O02001 - INCENDIO EM RESIDENCIA/HABITACAO UNIFAMILIAR (CASA) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);VOB00495 / UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;04/03/2019 07:43;Não
2019-04925627-2;(BM) 2019-010116600-001;04/03/2019 08:12;AVENIDA POCOS DE CALDAS, Nº 225 - COHAB 2 - PASSOS;-207.124.785;-466.247.977;V01018 - VITIMA DE MAL NAO DEFINIDO (DISTURBIO) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;04/03/2019 08:57;Não
2019-04926602-7;(BM) 2019-010127534-001;04/03/2019 10:05;CLUBE NAUTICO CLUBE, Nº S/N - SAO JOSE DA BARRA;-206.676.182;-462.844.882;P03003 - PREVENCAO AQUATICA / OPERACAO VERANICO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01160;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;04/03/2019 17:42;Não
2019-04927541-0;(BM) 2019-010139604-001;04/03/2019 11:55;RUA SANTO ONOFRE, Nº 213 - CANJERANUS - PASSOS;-20.712.641;-466.007.242;V01001 - VITIMA DE ACIDENTE VASCULAR CEREBRAL (AVC) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;04/03/2019 12:27;Não
2019-04927763-1;(BM) 2019-010142495-001;04/03/2019 12:31;FAZENDA 10005 - FAZENDA PAINEIRAS, Nº S/N - PASSOS;-20.909.639;-465.465.769;S06003 - CAPTURA DE CAO PERIGOSO / AGRESSIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;04/03/2019 17:42;Não
2019-04931175-7;(BM) 2019-010240828-001;04/03/2019 17:51;AVENIDA JUCA STOCKLER, Nº 1530 - PASSOS;-207.360.983;-466.013.501;Q03999 - OUTROS TIPOS DE TREINAMENTO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;04/03/2019 23:40;Não
2019-04935003-3;(BM) 2019-010235459-001;04/03/2019 22:56;RODOVIA MG 050, Km 343 - PASSOS;-207.242.262;-46.493.604;V01999 - OUTROS TIPOS DE APH CLINICO (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;04/03/2019 23:33;Não
2019-04937664-6;(BM) 2019-010270081-001;05/03/2019 04:52;RODOVIA RODOVIA ANTONIO LEITE GARCIA, Nº S/N - CASSIA;-205.548.246;-469.410.208;V02409 - VITIMA DE COLISAO ENTRE AUTOMOVEL X CAMINHAO / CARRETA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;05/03/2019 06:10;Não
2019-04938202-6;(BM) 2019-010278307-001;05/03/2019 07:45;RUA ALAOR PRATA DE CASTRO, Nº 59 - JARDIM CANADA - PASSOS;-207.485.442;-466.069.025;V01999 - OUTROS TIPOS DE APH CLINICO (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;05/03/2019 21:46;Não
2019-04938800-8;(BM) 2019-010347488-001;05/03/2019 09:08;CLUBE NAUTICO CLUBE, Nº S/N - SAO JOSE DA BARRA;-206.676.182;-462.844.882;P03003 - PREVENCAO AQUATICA / OPERACAO VERANICO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01160;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;05/03/2019 21:46;Não
2019-04945457-7;(BM) 2019-010380579-001;05/03/2019 20:22;AVENIDA ANTONIO ADAO DA SILVA, Nº S/N - COHAB 4 - PASSOS;-20.718.194;-46.632.107;V03019 - VITIMA DE QUEDA DE ALTURA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;10/03/2019 03:04;Não
2019-04950755-4;(BM) 2019-010575660-001;06/03/2019 08:55;RUA BOROROS, Nº 2018 - NOSSA SENHORA APARECIDA - PASSOS;-207.437.563;-466.064.906;V01018 - VITIMA DE MAL NAO DEFINIDO (DISTURBIO) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;07/03/2019 07:01;Não
2019-04950790-5;;06/03/2019 08:56;AVENIDA JUCA STOCKLER, Nº S/N - ACLIMACAO - PASSOS;-207.547.317;-465.968.975;W06000 - TESTE (C) (Prioridade: 3 - Baixa);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;ATENPO-ATENDIDA POR OUTROS ÓRGÃOS;Classificada;29/03/2019 07:07;Não
2019-04951999-4;(BM) 2019-010599985-001;06/03/2019 11:23;RUA SALINAS, Nº 521 - COHAB 2 - PASSOS;-207.114.559;-466.309.838;V01018 - VITIMA DE MAL NAO DEFINIDO (DISTURBIO) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;07/03/2019 07:01;Não
2019-04952568-8;(BM) 2019-010483800-001;06/03/2019 12:41;RUA QUERUBINO MOURAO, Nº 8 - NOVA BRASÍLIA - PIUMHI;-204.742.149;-459.640.884;X03000 - EMPENHO ADMINISTRATIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01160 / APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;07/03/2019 10:35;Não
2019-04952674-5;(BM) 2019-010469092-001;06/03/2019 12:52;RODOVIA MGC 146 S/N - HUMBERTO DE ALMEIDA, Nº S/N - SAO JOAO BATISTA DO GLORIA;-206.537.209;-465.279.598;V03021 - VITIMA DE SUICIDIO (TENTATIVA) - APH TRAUMA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565 / ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;07/03/2019 07:01;Não
2019-04953326-4;(BM) 2019-010487458-001;06/03/2019 14:07;RUA DEPUTADO LOURENCO DE ANDRADE, Nº S/N - CENTRO - PASSOS;-207.156.764;-466.082.616;V03018 - VITIMA DE QUEDA DA PROPRIA ALTURA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;07/03/2019 07:01;Não
2019-04955888-5;(BM) 2019-010527320-001;06/03/2019 17:16;AVENIDA JUCA STOCKLER, Nº 1530 - PASSOS;-207.360.983;-466.013.501;V01999 - OUTROS TIPOS DE APH CLINICO (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;07/03/2019 07:01;Não
2019-04956387-5;(BM) 2019-010527527-001;06/03/2019 17:56;RUA TILOCA GRILO, Nº 1037 - VILA SAO JOSE - PASSOS;-207.035.015;-466.391.797;V02202 - VITIMA DE CHOQUE DE MOTOCICLETA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;07/03/2019 07:01;Não
2019-04958922-8;(BM) 2019-010563442-001;06/03/2019 21:49;RUA TENENTE VASCONCELOS, Nº 286 - CENTRO - PASSOS;-20.714.117;-4.660.844;O02001 - INCENDIO EM RESIDENCIA/HABITACAO UNIFAMILIAR (CASA) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);VOB00495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;07/03/2019 07:01;Não
2019-04961519-3;(BM) 2019-010616198-001;07/03/2019 08:00;AVENIDA DONA LIQUINHA SILVEIRA, Nº S/N - JARDIM SATELITE - PASSOS;-207.127.517;-466.227.322;V02502 - VITIMA DE QUEDA (MOTOCICLISTA) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;07/03/2019 09:20;Não
2019-04962165-8;(BM) 2019-010614039-001;07/03/2019 09:06;RUA IPATINGA, Nº S/N - CALIFORNIA - PASSOS;-207.037.671;-466.158.813;S06001 - SALVAMENTO DE ANIMAL EM RISCO / PERIGO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);VOB00495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;07/03/2019 10:07;Não
2019-04963472-2;(BM) 2019-010646742-001;07/03/2019 11:03;RUA TRILHA DO SOL, Nº S/N - CONDOMÍNIO LUCIANA - PASSOS;-206.885.053;-466.420.765;S06002 - CAPTURA DE ANIMAL SILVESTRE PERIGOSO / AGRESSIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;07/03/2019 12:15;Não
2019-04964012-8;(BM) 2019-010649943-001;07/03/2019 11:56;RUA PARDAL, Nº S/N - PASSOS;-207.356.422;-466.038.906;V02408 - VITIMA DE COLISAO ENTRE AUTOMOVEL X MOTOCICLETA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;07/03/2019 12:49;Não
2019-04965763-6;(BM) 2019-010681362-001;07/03/2019 14:49;RUA CAETES, Nº 30 - SAO JOAQUIM - PASSOS;-207.413.136;-465.991.299;V01999 - OUTROS TIPOS DE APH CLINICO (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;07/03/2019 15:27;Não
2019-04967188-0;(BM) 2019-010703994-001;07/03/2019 16:28;RUA CACHOEIRAS / RUA CARAVELAS - PASSOS;-207.307.377;-465.988.857;O02036 - INCENDIO EM AMONTOADO DE MADEIRA (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);VOB00495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;07/03/2019 16:56;Não
2019-04968841-4;(BM) 2019-010733869-001;07/03/2019 18:31;RUA ALPINOPOLIS, Nº 454 - CANJERANUS - PASSOS;-207.110.819;-466.019.525;V01999 - OUTROS TIPOS DE APH CLINICO (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;07/03/2019 19:26;Não
2019-04969680-2;;07/03/2019 19:40;AVENIDA ANTONIO ADAO DA SILVA, Nº S/N - COHAB 4 - PASSOS;-20.718.194;-46.632.107;W03000 - SOLICITANTE ENCONTRADO - PROVIDENCIA DISPENSADA (C) (Prioridade: 3 - Baixa);1CIA IND/2CIA/1PEL(PASSOS);;Não;Não;Não;DISPEN-DISPENSADO PELO SOLICITANTE;Classificada;07/03/2019 22:45;Não
2019-04971532-8;(BM) 2019-010760006-001;07/03/2019 22:33;RUA ELVIRA SILVEIRA COIMBRA, Nº S/N - CENTRO - PASSOS;-207.227.593;-46.610.893;W10000 - DISPENSADA POR DUPLICIDADE DE EMPENHO COM OUTROS ORGAOS (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;07/03/2019 22:50;Não
2019-04973407-7;(BM) 2019-010788514-001;08/03/2019 05:24;RUA VITORIA, Nº 347 - JARDIM COLEGIO DE PASSOS - PASSOS;-207.194.705;-465.924.493;V03018 - VITIMA DE QUEDA DA PROPRIA ALTURA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;08/03/2019 06:37;Não
2019-04973939-6;(BM) 2019-010797910-001;08/03/2019 07:45;PRACA MONSENHOR MESSIAS BRAGANCA, Nº 131 - CENTRO - PASSOS;-207.179.619;-466.094.955;V02408 - VITIMA DE COLISAO ENTRE AUTOMOVEL X MOTOCICLETA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;08/03/2019 18:59;Não
2019-04976625-4;(BM) 2019-010834621-001;08/03/2019 12:16;AVENIDA ARLINDO FIGUEIREDO, Nº S/N - JARDIM CIDADE - PASSOS;-207.288.028;-466.237.158;V03004 - VITIMA DE AGRESSAO FISICA COM ARMA DE FOGO (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;08/03/2019 12:45;Não
2019-04976934-9;(BM) 2019-010839430-001;08/03/2019 12:57;RUA SAO PAULO, Nº 846 - JARDIM COLEGIO DE PASSOS - PASSOS;-207.209.707;-465.952.837;S06001 - SALVAMENTO DE ANIMAL EM RISCO / PERIGO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ABT00816;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;08/03/2019 13:27;Não
2019-04977680-8;(BM) 2019-010853840-001;08/03/2019 14:11;RUA ESTRADA DO SOL, Nº S/N - CONDOMÍNIO LUCIANA - PASSOS;-206.889.014;-46.644.974;P02002 - VISTORIA EM RISCO DE QUEDA DE ARVORE (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;08/03/2019 15:13;Não
2019-04978565-5;(BM) 2019-010865516-001;08/03/2019 15:15;RUA JOSE MERCHIORATO, Nº 205 - SANTA CASA - PASSOS;-207.120.169;-466.123.326;P02002 - VISTORIA EM RISCO DE QUEDA DE ARVORE (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;08/03/2019 18:44;Não
2019-04979451-1;(BM) 2019-010883126-001;08/03/2019 16:19;RUA BOIADEIROS, Nº 527 - PENHA - PASSOS;-207.171.275;-466.191.735;V01003 - VITIMA COM CRISE CONVULSIVA (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;08/03/2019 17:08;Não
2019-04979756-9;(BM) 2019-010912330-001;08/03/2019 16:44;PRACA JOSE PRADO VINHAS, Nº S/N - SANTA RITA - BOA ESPERANCA;-210.945.596;-455.523.064;Q02999 - OUTROS TIPOS DE PALESTRAS (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;11/04/2019 09:12;Não
2019-04979792-2;;08/03/2019 16:45;PRACA JOSE PRADO VINHAS, Nº S/N - SANTA RITA - BOA ESPERANCA;-210.945.596;-455.523.064;Q02999 - OUTROS TIPOS DE PALESTRAS (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;ATENPO-ATENDIDA POR OUTROS ÓRGÃOS;Classificada;08/03/2019 18:56;Não
2019-04979931-7;;08/03/2019 16:56;AVENIDA JUCA STOCKLER, Nº 1530 - PASSOS;-207.360.983;-466.013.501;Q02999 - OUTROS TIPOS DE PALESTRAS (C) (Prioridade: 2 - Média);1CIA IND/2CIA/PEL PREV E VIST(PASSOS);APF01362;Não;Não;Não;ATENPO-ATENDIDA POR OUTROS ÓRGÃOS;Classificada;08/03/2019 18:56;Não
2019-04980871-4;(BM) 2019-010910174-001;08/03/2019 18:07;RUA GOIAS, Nº 1640 - BELA VISTA - PASSOS;-207.140.327;-46.595.776;V02502 - VITIMA DE QUEDA (MOTOCICLISTA) (C) (Prioridade: 1 - Alta);1CIA IND/2CIA/1PEL(PASSOS);UR0565;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;08/03/2019 18:45;Não
2019-04982262-7;(BM) 2019-010921904-001;08/03/2019 20:00;RUA MARANHAO, Nº 365 - BELA VISTA - PASSOS;-207.138.354;-465.993.555;S06001 - SALVAMENTO DE ANIMAL EM RISCO / PERIGO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);VOB00495;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;08/03/2019 20:21;Não
2019-04983396-9;(BM) 2019-010935375-001;08/03/2019 21:40;RUA DOUTOR SATURNINO, Nº 300 - CENTRO - PASSOS;-20.721.891;-46.611.053;S06001 - SALVAMENTO DE ANIMAL EM RISCO / PERIGO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;08/03/2019 22:26;Não
2019-04987177-7;(BM) 2019-010980705-001;09/03/2019 07:27;RUA CARLOS SUHADOLNIK, Nº 177 - DISTRITO INDUSTRIAL 1 - PASSOS;-207.078.436;-46.593.074;S06002 - CAPTURA DE ANIMAL SILVESTRE PERIGOSO / AGRESSIVO (C) (Prioridade: 2 - Média);1CIA IND/2CIA/1PEL(PASSOS);ASL00064;Não;Não;Não;BOLETIM DE OCORRENCIA;Classificada;11/04/2019 09:12;Não
